A,B,C,D,E,F,G,H,I,J,L,M,Monto,N,O,P,Q,R,S,Fraude
0,3,7301,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,3.64,0
0,8,9267,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,32.33,0
1,6,3093,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,7.54,0
0,13,10075,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,28.54,0
0,4,3586,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,16.8,0
0,10,469,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,20.77,0
0,4,3780,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,34.04,0
0,14,2350,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,6.62,0
0,1,6433,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,2,0.0,0.0,0.24,0
0,7,2516,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,50.45,0
0,2,124795,1,1,0.094,0.062,1,0,0,0,1,0.0,1,0,2,0.0,0.0,83.14,1
0,8,9342,1,1,0.021,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,9.18,0
0,3,42,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,20.72,0
0,3,14503,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,47.73,0
0,14,12002,0,0,0.0,0.0,0,0,0,3,2,0.0,2,0,4,0.0,0.0,1.66,0
0,16,2976,0,1,0.0,0.0,0,0,13,0,1,0.0,1,0,2,0.0,0.0,1.96,1
0,1,366494,0,0,0.0,0.0,0,0,13,2,1,0.0,1,0,1,0.0,0.0,18.42,0
0,2,2967,0,0,0.0,0.0,0,0,2,0,1,0.0,1,1,1,0.0,0.0,21.21,1
0,13,35486,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,64.27,0
0,9,36148,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,8.84,0
2,15,28772,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,76.31,1
0,12,6676,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,47.84,0
0,1,9400,0,4,0.002,0.0,0,0,13,3,2,0.0,2,0,4,0.0,0.0,2.27,0
0,8,25322,0,1,0.2,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,22.04,0
0,8,11020,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,15.46,1
1,11,46793,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,86.89,0
0,2,43123,0,2,0.181,0.0,0,0,13,0,5,0.0,1,0,2,0.0,0.0,8.91,0
0,2,6100,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,4,0.0,0.0,2.38,0
0,3,1490,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,54.65,0
0,12,13,0,0,0.0,0.0,0,0,2,1,1,119.33,1,0,2,119.33,119.33,23.13,1
0,13,32,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,44.07,0
0,6,10807,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,20.56,0
0,8,6,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,2,0.0,0.0,15.21,0
0,7,1444,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,19.05,0
1,12,310,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,31.95,1
0,4,56037,1,0,0.0,0.0,0,0,2,0,2,0.0,1,0,3,0.0,0.0,3.9,0
0,8,5628,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,1.63,0
0,4,4552,6,0,0.0,0.027,0,0,2,1,1,0.0,1,0,1,0.0,0.0,6.2,0
1,7,3940,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,14.13,0
0,11,7176,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,15.75,1
0,2,1050,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,6.87,0
0,7,21,0,3,0.012,0.0,0,0,13,0,2,0.0,1,0,3,0.0,0.0,7.85,0
4,15,23852,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,56.36,1
0,12,23658,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,1,0.0,0.0,32.84,0
0,6,825,0,3,0.01,0.0,0,0,2,0,2,0.0,1,0,1,0.0,0.0,10.01,0
0,6,324853,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,24.12,0
0,10,79530,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,3,0.0,0.0,2.88,0
1,1,6659,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,7.52,0
0,5,5984,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,1,0.0,0.0,94.95,1
0,3,726,0,0,0.0,0.0,0,0,13,3,3,0.0,3,0,5,0.0,0.0,20.21,1
2,5,31,0,0,0.0,0.0,0,0,2,0,3,0.0,1,0,4,0.0,0.0,11.33,0
1,10,43767,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,33.44,0
0,13,8628,0,0,0.0,0.0,0,0,7,0,1,0.0,1,0,3,0.0,0.0,3.32,1
0,18,277895,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,3,0.0,0.0,28.27,1
1,3,33083,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,8.62,1
0,6,16581,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,21.18,0
0,2,4121,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,4.65,0
0,7,347142,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,22.02,0
0,17,79232,0,1,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,62.93,1
0,11,70730,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,25.92,0
0,1,421,0,0,0.0,0.0,0,0,0,1,5,86.74,3,0,4,86.74,86.74,2.09,0
0,1,10868,0,0,0.0,0.0,0,0,0,2,3,0.0,1,0,4,0.0,0.0,0.57,0
0,15,2891,0,0,0.0,0.0,0,0,0,1,2,0.0,1,0,1,0.0,0.0,96.96,1
0,4,12600,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,5.06,0
0,3,132,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,17.69,0
0,7,89341,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,21.92,0
0,9,4762,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,5.17,0
0,1,0,0,2,0.375,0.0,0,0,0,1,2,0.0,2,0,1,0.0,0.0,3.93,0
0,6,221,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,4.66,0
1,6,396,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,23.33,0
0,6,3999,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,14.43,0
0,17,28628,0,0,0.0,0.0,0,0,0,0,4,0.0,1,0,2,0.0,0.0,82.85,1
0,6,229,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,28.54,0
0,6,2,0,0,0.0,0.0,0,0,17,1,1,0.0,1,0,1,0.0,0.0,25.82,0
0,6,58208,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,10.67,0
0,1,955,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,5.2,0
0,8,3773,0,0,0.0,0.0,0,0,0,2,2,0.0,2,0,2,0.0,0.0,24.12,0
0,8,336345,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,8.27,1
0,16,36319,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,1,0.0,0.0,66.65,1
0,3,1022,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,35.31,0
2,2,50312,1,0,0.0,0.0,0,0,0,0,2,0.0,1,0,4,0.0,0.0,0.64,0
0,9,103977,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,15.84,1
0,14,11385,0,0,0.0,0.0,0,0,7,1,1,0.0,1,0,1,0.0,0.0,11.89,1
0,3,5281,0,2,0.01,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,4.19,0
0,10,4667,0,0,0.0,0.0,0,0,18,0,2,0.0,1,0,4,0.0,0.0,36.94,1
0,10,74702,0,0,0.0,0.0,0,0,0,1,3,0.0,3,0,1,0.0,0.0,56.4,0
0,10,389233,1,1,0.0,0.0,0,0,2,1,1,38.56,1,0,1,38.56,38.56,90.45,1
0,5,73388,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,2,0.0,0.0,25.78,0
1,1,104991,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,13.34,0
0,1,9,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,47.14,1
0,10,5152,0,1,0.02,0.0,0,0,0,0,1,0.0,1,0,5,0.0,0.0,94.84,1
1,8,112040,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,18.67,0
1,5,53658,4,0,0.0,0.022,0,0,2,1,1,0.0,1,0,1,0.0,0.0,17.14,0
0,3,2192,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,7.64,0
3,7,23422,0,0,0.0,0.0,0,0,0,1,3,0.0,1,0,1,0.0,0.0,16.96,0
0,13,31719,0,4,0.009,0.0,0,4,2,0,1,0.0,1,0,1,0.0,0.0,89.22,0
0,10,1053,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,34.04,1
0,13,5160,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,1.1,0
0,3,16212,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,3,0.0,0.0,1.68,0
0,3,78,0,0,0.0,0.0,0,0,0,1,1,116.4,1,0,1,116.4,116.4,21.47,0
0,6,665,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,22.96,0
0,1,88,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,4.79,0
0,6,6804,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,10.85,0
0,1,54506,0,1,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,2.57,0
0,10,16774,12,0,0.0,0.001,4,0,0,2,2,268.21,2,0,1,268.21,268.21,97.7,1
1,4,14623,1,0,0.0,0.0,0,0,2,0,1,0.0,1,0,3,0.0,0.0,0.61,0
0,12,75922,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,12.11,0
0,14,16427,0,0,0.0,0.0,0,0,2,3,3,96.47,3,0,5,96.47,96.47,89.26,0
0,9,3132,0,0,0.0,0.0,0,0,2,0,3,0.0,1,0,4,0.0,0.0,39.04,0
0,7,13063,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,27.78,0
0,2,5359,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,1,0.0,0.0,11.79,0
0,4,327526,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,16.33,0
0,14,2786,0,4,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,37.74,1
0,11,11,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,84.34,1
2,9,55309,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,3,0.0,0.0,13.55,0
0,6,682,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,32.63,0
1,15,51368,0,0,0.0,0.0,0,0,2,0,3,0.0,1,0,5,0.0,0.0,26.55,0
0,4,94678,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,3.26,0
0,10,12191,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,3.01,0
0,2,584,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,8.46,0
1,10,12139,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,12.06,0
0,9,199,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,17.06,0
0,7,15225,0,0,0.0,0.0,0,0,7,1,3,0.0,1,0,1,0.0,0.0,12.0,1
3,9,34104,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,20.47,0
0,5,18271,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,23.57,0
1,10,72778,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,2,0.0,0.0,7.15,0
1,4,37725,0,0,0.0,0.0,0,0,0,1,2,0.0,1,0,2,0.0,0.0,22.95,0
1,5,43704,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,2,0.0,0.0,43.9,0
0,7,108874,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,3,0.0,0.0,34.92,0
0,1,167,0,0,0.0,0.0,0,0,0,1,2,26.21,1,0,4,26.21,26.21,14.31,0
2,12,33288,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,29.45,0
1,18,132943,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,2,0.0,0.0,26.26,0
0,15,48440,0,0,0.0,0.0,0,0,2,0,3,0.0,1,0,5,0.0,0.0,10.41,1
0,7,1210,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,12.07,0
0,1,19674,0,1,1.0,0.0,0,0,0,1,8,72.47,4,0,3,72.47,72.47,13.63,0
0,1,753,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,4,0.0,0.0,5.74,1
0,3,4195,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,6.57,0
0,1,3810,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,4,0.0,0.0,2.5,0
0,11,7727,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,86.05,0
0,1,39863,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,2.67,1
6,3,53701,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,3.11,0
0,18,22,0,0,0.0,0.0,0,0,17,3,2,82.88,2,0,4,82.88,82.88,52.5,1
0,4,12081,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,5.64,0
0,3,70503,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,2.64,0
0,17,15566,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,88.94,1
0,1,1156,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,1,0.0,0.0,6.79,0
1,8,99137,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,26.15,0
0,12,9241,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,32.24,1
0,6,6,0,0,0.0,0.0,0,0,0,1,2,0.0,2,0,1,0.0,0.0,79.54,1
0,4,164227,0,2,0.014,0.0,0,1,2,0,2,0.0,1,0,1,0.0,0.0,6.26,0
0,1,17585,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,1.89,0
0,5,12747,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,23.56,0
0,9,2726,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,54.93,1
0,13,15545,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,13.96,0
0,5,314,0,1,0.018,0.0,0,0,0,0,1,0.0,1,0,3,0.0,0.0,30.25,0
0,11,8047,0,0,0.0,0.0,0,0,13,1,2,0.0,2,0,2,0.0,0.0,1.5,0
1,5,101431,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,0.78,0
0,6,4543,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,23.68,0
0,1,1518,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,4.2,0
1,2,15022,0,0,0.0,0.0,0,0,0,3,3,0.0,1,0,5,0.0,0.0,0.99,0
0,10,10087,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,46.59,0
0,7,82,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,10.38,0
0,2,3716,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,3.55,0
0,4,424,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,12.58,0
0,7,2533,0,0,0.0,0.0,0,0,13,0,3,0.0,1,0,1,0.0,0.0,24.4,0
0,1,3282,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,3.88,0
0,6,11711,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,16.71,0
0,9,18379,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,41.09,1
1,3,40552,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,10.88,0
0,3,2060,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,1,0.0,0.0,17.57,0
0,2,33,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,6.48,0
0,11,16614,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,2,0.0,0.0,14.48,0
0,3,4748,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,7.69,0
0,9,299969,0,1,1.0,0.0,0,1,0,0,1,0.0,1,0,1,0.0,0.0,7.46,1
0,8,2439,0,0,0.0,0.0,0,0,0,2,2,0.0,2,0,1,0.0,0.0,34.36,0
0,7,4206,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,26.58,0
0,13,3350,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,34.54,0
0,6,0,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,19.28,1
2,5,4160,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,2,0.0,0.0,1.26,0
0,15,2361,0,0,0.0,0.0,0,0,17,0,2,0.0,1,0,1,0.0,0.0,82.57,1
0,9,745,0,0,0.0,0.0,0,0,0,1,5,0.0,1,0,1,0.0,0.0,88.5,0
0,9,2447,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,16.66,1
0,3,15539,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,20.98,0
0,2,541,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,28.21,0
1,11,105435,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,2,0.0,0.0,4.72,0
0,8,1389,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,2,0.0,0.0,8.39,0
0,9,212,0,0,0.0,0.0,0,0,13,1,2,0.0,1,0,2,0.0,0.0,20.03,0
2,8,8620,0,0,0.0,0.0,0,0,13,0,3,0.0,1,0,2,0.0,0.0,11.35,1
0,1,13740,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,1.05,0
0,2,116,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,18.29,0
0,2,1472,0,0,0.0,0.0,0,0,2,0,3,0.0,1,0,1,0.0,0.0,7.24,0
0,11,56343,0,0,0.0,0.0,0,0,2,0,3,0.0,1,0,5,0.0,0.0,47.2,1
0,9,8703,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,46.89,1
0,3,483,0,0,0.0,0.0,0,0,7,1,1,65.38,1,0,1,65.38,65.38,7.88,0
0,5,2896,0,2,1.0,0.0,0,1,13,0,1,0.0,1,0,1,0.0,0.0,11.65,0
0,2,710,0,5,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,31.56,0
1,3,17746,1,0,0.0,0.0,0,0,13,1,1,0.0,2,0,2,0.0,0.0,3.1,0
0,6,0,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,16.67,0
0,5,782,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,9.27,0
2,9,105125,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,2,0.0,0.0,12.59,0
0,11,2150,8,0,0.0,0.034,0,0,17,1,2,0.0,2,0,1,0.0,0.0,32.87,1
0,1,9,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,2,0.0,0.0,28.24,0
1,10,312877,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,23.88,1
0,10,133,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,37.78,0
0,14,18639,3,0,0.0,0.085,0,0,0,0,2,0.0,1,0,1,0.0,0.0,67.87,1
0,13,328377,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,79.31,1
0,16,19001,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,25.91,1
0,6,2065,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,40.1,0
0,2,2214,1,1,0.003,0.0,0,0,0,2,2,0.0,1,0,4,0.0,0.0,2.76,0
0,7,19185,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,26.43,0
0,1,26,0,6,0.292,0.0,0,0,2,1,1,0.0,1,0,2,0.0,0.0,10.7,0
0,5,5792,0,3,0.072,0.0,0,0,0,1,1,0.0,1,0,2,0.0,0.0,6.63,0
0,15,855,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,36.89,1
0,3,776,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,29.95,1
0,9,7964,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,3,0.0,0.0,34.12,1
0,9,28075,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,30.56,0
0,9,4554,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,31.9,0
0,5,12644,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,8.85,0
0,8,1119,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,4,0.0,0.0,47.54,0
0,1,1205,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,2,0.0,0.0,34.49,0
1,7,12226,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,18.53,1
0,5,2479,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,30.94,0
0,11,4116,0,0,0.0,0.0,0,0,2,1,3,42.32,3,0,1,42.32,42.32,48.62,1
0,3,5349,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,9.15,1
0,2,704,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,29.88,0
0,2,1450,0,1,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,29.7,0
0,2,27,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,12.46,0
0,2,10075,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,1.71,0
0,8,3041,0,0,0.0,0.0,0,0,2,0,3,0.0,1,0,4,0.0,0.0,38.34,0
0,5,7419,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,0.96,0
0,10,13989,0,0,0.0,0.0,0,0,13,1,3,0.0,1,0,5,0.0,0.0,1.7,0
0,14,10363,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,34.04,0
0,5,5957,0,1,0.5,0.0,0,1,0,1,1,0.0,1,0,1,0.0,0.0,8.71,0
0,4,2037,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,5.96,1
0,10,2764,0,0,0.0,0.0,0,0,2,1,2,0.0,2,0,1,0.0,0.0,52.65,1
0,2,4848,0,0,0.0,0.0,0,0,0,3,3,679.22,3,0,1,679.22,679.22,33.12,0
0,2,5850,0,0,0.0,0.0,0,0,13,0,3,0.0,1,0,2,0.0,0.0,0.82,0
0,2,153,2,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,18.81,0
0,7,1023,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,8.18,0
0,7,6089,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,12.11,0
0,8,18906,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,29.16,0
0,16,11177,0,4,0.417,0.0,0,0,2,0,2,0.0,1,0,4,0.0,0.0,55.01,0
5,3,4034,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,15.33,0
0,5,104935,0,0,0.0,0.0,0,0,2,1,1,89.6,1,0,1,89.6,89.6,35.16,0
1,10,33386,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,13.62,0
0,10,4079,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,22.16,0
0,9,21660,0,2,1.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,28.65,1
0,1,797,0,0,0.0,0.0,0,0,0,1,2,0.0,2,0,1,0.0,0.0,4.51,0
0,3,18684,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,6.27,0
0,14,11655,0,1,0.02,0.0,0,0,0,0,3,0.0,1,0,5,0.0,0.0,7.97,1
0,9,1905,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,42.86,0
0,17,31504,0,0,0.0,0.0,0,0,13,0,7,0.0,1,0,3,0.0,0.0,21.97,0
0,6,5912,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,16.66,1
0,12,482,0,1,0.002,0.0,0,1,13,0,3,0.0,1,0,5,0.0,0.0,6.98,0
0,8,72481,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,82.96,0
0,3,48,0,1,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,19.59,0
0,2,3896,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,15.79,0
1,8,12117,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,6.6,0
0,9,1103,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,6.18,0
1,7,64494,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,9.53,0
0,5,355661,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,2,0.0,0.0,10.52,0
0,12,7361,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,9.41,1
0,11,6405,0,0,0.0,0.0,0,0,13,2,2,0.0,2,0,4,0.0,0.0,38.27,1
0,3,1228,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,25.68,0
